Claim,Source Name,Source URL,Verdict,Review Publication Date,Image URL,Tags
TSE vai destruir 195 mil urnas para esconder provas de fraude,Aos Fatos,https://www.aosfatos.org/noticias/tse-destruir-urnas-provas-fraude/,falso,2025-02-27 08:00:00,,"['Tribunal Superior Eleitoral', 'Urna eleitoral', 'Fraude', 'Prova']"
Smartmatic foi responsável por urnas eletrônicas de 2022 e contagem de votos,AFP Checamos,https://checamos.afp.com/doc.afp.com.36YQ723,Enganoso,2025-02-26 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQ-tHAOZ4FR9UISvLKsa785WCrI20WHF7_dNUPmHjI4eGTCSCo3,"['Smartmatic', 'Urna eleitoral', 'Urna eletrônica', 'Votação', '2022']"
BOLSONARO TINHA RAZÃO. A fabricante de urnas eletrônicas dos Estados Unidos anunciou que mudou de opinião sobre a segurança eleitoral. Agora a empresa pede que o governo torne obrigatório que todas as máquinas emitam comprovante de voto em papel.,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2024/11/22/post-distorce-reportagem-sobre-urnas-dos-eua-sistema-do-brasil-e-diferente.htm,Distorcido,2024-11-22 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSZdvwM36CEC_HoFKl3ylUSmM4SpNPgypeji0PnQcl3PD4cMKkH,"['Urna eleitoral', 'Votação', 'Estados Unidos', 'Eleição', 'Jair Bolsonaro', 'Máquina', 'Segurança eleitoral', 'Eletrônica', 'Papel']"
"Primeira urna aberta nos Estados Unidos indica vitória de Donald Trump, pois houve um empate. Em 2020, Trump perdeu na mesma região",Estadão,https://www.estadao.com.br/estadao-verifica/primeira-urna-eua-vitoria-trump-kamala-enganoso/,Enganoso,2024-11-05 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSsJDDYv882NH-COhlBk7RKA9hDbHuMAvx6OpAfbq98oLJlpJtk,"['Donald Trump', 'Urna eleitoral', 'Estados Unidos', '2020', 'Empate']"
Urnas de votação antecipada foram queimadas em estados onde Donald Trump é favorito,Estadão,https://www.estadao.com.br/estadao-verifica/urnas-queimadas-estados-trump-favorito-enganoso/,Enganoso,2024-11-04 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcR03ik5Q7JqN2fz9c5V-grAPpVJKz1QbiC6Zq4OYwO7j53gVuxp,"['Donald Trump', 'Urna eleitoral', 'Votação', 'Queimada', 'Voto antecipado']"
6 mil urnas foram trocadas em Fortaleza,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2024/10/27/e-falso-que-seis-mil-urnas-foram-substituidas-em-fortaleza.htm,Falso,2024-10-27 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcS0rbIdLxWr5GckzwzC5osB8GoP99RQIitnpY4g_29g3lUrgumZ,['Urna eleitoral']
6 mil urnas foram trocadas no segundo turno das eleições de 2024 em Fortaleza,AFP Checamos,https://checamos.afp.com/doc.afp.com.36L762V,Falso,2024-10-29 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTPgp4E05DvbkP4lz5UZ64Lo23OU6tVR_a7WLmOr3tld11zYqdk,"['Eleição', 'Urna eleitoral', '2024', 'Eleições municipais no Brasil em 2024', 'Fortaleza']"
Mais de mil urnas foram trocadas em Fortaleza,Estadão,https://www.estadao.com.br/estadao-verifica/urnas-trocadas-fortaleza-falso/,Falso,2024-10-28 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRLJyRaQkcd_-8773ndKSVBVzZn0sFMY1N5IbwtYOaGNAA313bx,"['Urna eleitoral', 'Fortaleza']"
Demonstração mostra fraudes em urnas,AFP Checamos,https://checamos.afp.com/doc.afp.com.36KD4EP,Enganoso,2024-10-18 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSVVBT54oF_QXGaqPD9Hx764uGn9qACIoLb2GFasDpn-kQfuir_,"['Urna eleitoral', 'Fraude']"
Alexandre de Moraes trocou 48 urnas em cima da hora em SP para derrubar Marçal e favorecer Boulos,Estadão,https://www.estadao.com.br/estadao-verifica/alexandre-de-moraes-trcou-48-urnas-ultima-hora-sao-paulo-falso/,Falso,2024-10-16 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTbguzouODkxy6_l9VG0O0fHGEfaeBgFpWJGkSpXC-OR4xVoNcz,"['Alexandre de Moraes', 'Urna eleitoral', 'São Paulo', 'Guilherme Boulos', 'Pablo Marçal']"
Moraes trocou 48 urnas para derrubar Marçal e favorecer Boulos,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/alexandre-de-moraes-nao-e-mais-do-tse-e-nao-trocou-urnas-video-mostra-ministro-votando-em-sp/,É mentirosa a afirmação de que Moraes ordenou a troca de 48 urnas em São Paulo de última hora para prejudicar Marçal e favorecer Boulos. O magistrado deixou o TSE em maio e não tem mais nenhuma ligação com a Corte.,2024-10-15 07:00:00,,"['Alexandre de Moraes', 'Urna eleitoral', 'Guilherme Boulos', 'Pablo Marçal']"
"Transporte de urnas eletrônicas é trabalho do TSE, não da Comlurb",UOL Notícias,https://noticias.uol.com.br/comprova/ultimas-noticias/2024/10/15/comlurb-participa-de-distribuicao-de-urnas-no-rio-de-janeiro-desde-1996.htm,Falso,2024-10-15 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcREbhNpJndWfnsy4AdBYOlX7UGhsU8vUEGYZJHH9To2va-lkfi0,"['Urna eleitoral', 'Comlurb', 'Tribunal Superior Eleitoral', 'Transporte', 'Urna eletrônica', 'Trabalho']"
Prefeitura de Belford Roxo recolheu urnas eletrônicas no dia das eleições sem presença do Tribunal Regional Eleitoral,Estadão,https://www.estadao.com.br/estadao-verifica/belford-roxo-transporte-irregular-de-urnas-enganoso/,Enganoso,2024-10-11 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQHwPsDjdWmxVIbROilp-TChq6XSYn5iADNe6zGqtMs3Fgtiloc,"['Belford Roxo', 'Urna eleitoral', 'Eleição', 'Tribunal Superior Eleitoral', 'Urna eletrônica', 'Dia da eleição', 'Prefeito no Brasil', 'Tribunal', 'Dia']"
"""Urgente em Jandira facção sequestrou as urnas eletrônicas, TSE está negociando o resgate""",UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2024/10/09/faccao-urnas-jandira-falso.htm,Falso,2024-10-09 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTayABdbWvt_vz-GRHsk-I0_vCJx9JIGzuBUFpVryLu8O2_Jbg1,"['Urna eleitoral', 'Jandira', 'Tribunal Superior Eleitoral', 'Urna eletrônica', 'Sequestro', 'Eletrônica']"
Só o Brasil usa urnas eletrônicas,Estadão,https://www.estadao.com.br/estadao-verifica/apenas-brasil-urna-eletronica-falso/,Falso,2024-10-08 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQBq5bRLsBSbQbN7XekxSQCvE7lPwuSsrhyYOdDXcj3cD3dcwuv,"['Urna eletrônica', 'Urna eleitoral', 'Brasil', 'Eletrônica']"
"Fraude eleitoral: trecho da transmissão da TV Record mostrou a apuração das urnas eletrônicas em São Paulo aumentou repentinamente de 3,92% para 98,14%",Estadão,https://www.estadao.com.br/estadao-verifica/apuracao-disparou-fraude-urnas-enganoso/,Enganoso,2024-10-07 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRwJSU_YTBb7AD1gcmcLT7rapyUvEGrMQ6MI-26kA5Mau_Jopmv,"['Fraude eleitoral', 'Urna eleitoral', 'Eleição', 'Fraude', 'Urna eletrônica', 'São Paulo', 'Record']"
Transporte irregular de urnas em Itacoatiara compromete eleições no Amazonas,Estadão,https://www.estadao.com.br/estadao-verifica/transporte-irregular-de-urnas-em-itacoatiara-am-nao-afetou-integridade-dos-aparelhos-de-votacao/,Enganoso,2024-10-05 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTY3KRlVkfCrF6ZvEx6YecQXHZyUS3wxtoC1AcGYFuPP-BC_kVR,"['Urna eleitoral', 'Eleição', 'Transporte', 'Amazonas', 'Itacoatiara']"
Eleitor deve aguardar a mensagem “confirma seu voto” na urna eletrônica antes de finalizar a votação,Aos Fatos,https://www.aosfatos.org/noticias/falso-urnas-eletronicas-mensagem-confirma-o-seu-voto/,falso,2024-10-05 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSXlYH7fUnWollcEcX8PBhe-nKuW1uLbetwVPWZ-k40pRrA_8RR,"['Votação', 'Urna eleitoral', 'Máquina de votação', 'Eleitor', 'Mensagem', 'Eletrônica']"
"Eleitor perderá voto caso aperte a tecla “confirma” da urna eletrônica enquanto o equipamento exibir o aviso ""Confira seu voto""",Estadão,https://www.estadao.com.br/estadao-verifica/confira-seu-voto-confirma-anula-falso/,Falso,2024-10-04 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcT1MjTVgVMaEGm2DyhtnMUGb-wvmMTdYg1kXlcdStDl16vAD5pw,"['Votação', 'Urna eleitoral', 'Eleitor', 'Máquina de votação', 'Eletrônica']"
A urna conta secretamente o seu voto,AFP Checamos,https://checamos.afp.com/doc.afp.com.36J6862,Enganoso,2024-10-03 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTJzX3z7O8OF1_SGCFFJxrC1MuobRK6z3bK0lFNAsKzdOXMmTAG,"['Urna eleitoral', 'Votação']"
Aposentados que forem às urnas em outubro: o voto servirá de prova de vida junto ao INSS.,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2024/09/18/e-falso-que-voto-sirva-como-prova-de-vida-do-inss.htm,Falso,2024-09-18 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRhQG3U2gh1cNXmf7dWEfa1xY4disXHUhZQ5vLF6Ndfp_95-M-n,"['Votação', 'Instituto Nacional do Seguro Social', 'INSS', 'Urna eleitoral', 'Outubro', 'Aposentadoria']"
Lula quer o comprovante do voto impresso para confirmar a vitória do Maduro na Venezuela porque não confia nas urnas eletrônicas,Aos Fatos,https://www.aosfatos.org/noticias/falso-lula-criticou-urna-eletronica-atas-eleitorais-venezuela/,falso,2024-09-18 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRHmPrrg-c8tYK_G3UwD2_OURa9rqoIZhrB13mAwLv_Ad9DN_Zu,"['Luiz Inácio Lula da Silva', 'Venezuela', 'Urna eleitoral', 'Votação', 'Nicolás Maduro', 'Urna eletrônica', 'Comprovante de votação verificado pelo eleitor']"
Não é possível recontagem de votos e a população não pode auditar as eleições,Aos Fatos,https://www.aosfatos.org/noticias/falso-eleicoes-brasil-nao-sao-auditaveis-nem-permitem-recontagem/,falso,2024-10-07 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcT6jL2sM71tbVhdlgGkOimrojJRFam8bDe__IYH3S-17jbO_p38,"['Eleição', 'Votação']"
"Se você apertar na tecla confirma na urna, seu voto é anulado",AFP Checamos,https://checamos.afp.com/doc.afp.com.36G63T2,Falso,2024-09-12 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcR62WrgVV9z4Pqn3eeKu2c-h27pttKxCM-qho0MJV0Hhh-KXhsa,"['Votação', 'Urna eleitoral']"
Eleitor pode perder o voto ao apertar a tecla confirma na urna eletrônica,Metrópoles,https://www.metropoles.com/projeto-comprova/video-antigo-mente-sobre-urna-eletronica,Falso,2024-09-10 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQJ8wD4j-UVsEgTFwLRpASoxRHFRPA1sv3NJ2XJeFPMVhtUthP8,"['Máquina de votação', 'Urna eleitoral', 'Votação', 'Eleitor', 'Eletrônica']"
EUA construíram urnas para o Brasil,UOL Notícias,https://noticias.uol.com.br/comprova/ultimas-noticias/2024/09/09/post-engana-ao-afirmar-que-os-eua-teriam-construido-urnas-para-o-brasil.htm,Enganoso,2024-09-09 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSynK_cl1awBzaHu9cLOEO3xuhjMCLsNTXEgnZkgClESHJe6rx4,"['Urna eleitoral', 'Estados Unidos', 'Brasil']"
Os EUA teriam construído urnas eletrônicas para o Brasil,Metrópoles,https://www.metropoles.com/projeto-comprova/eua-urna-eletronica-brasil,Falso,2024-09-09 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTC18Wxxq6vSvj4lUZ4I6L_PYz8YaYES6OfAjFeDiVgI46Olg6e,"['Urna eletrônica', 'Urna eleitoral', 'Estados Unidos', 'Brasil', 'Eletrônica']"
"Eles criaram um delay e colocaram no rodapé uma informação que diz ""confira o seu voto"" e se você apertar na tecla verde, você perde o seu voto. O seu voto é anulado",UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2024/10/02/delay-urna-confira-nao-anula-voto.htm,Falso,2024-10-02 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcShgeH81Js_49_DmmVv55br1U87p0H6vK2oSOuAXyHzpBCcwcS8,"['Votação', 'Informação', 'Rodapé']"
Tecnólogo desafia o sistema e revela com detalhes como as urnas foram fraudadas. Ele expõe com detalhes o caminho dos votos roubados de Bolsonaro,UOL Notícias,https://noticias.uol.com.br/comprova/ultimas-noticias/2024/08/26/e-falso-que-lula-tenha-recebido-votos-nulos-ou-em-branco-em-2022.htm,Falso,2024-08-26 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT8kI4CARH7cDApoD7ofqMEmDnjnfNBDR9Cxj7Dtc3_Ht8Mx9HA,"['Votação', 'Urna eleitoral', 'Jair Bolsonaro', 'Sistema', 'Curso superior de tecnologia']"
Eleitor pode perder o voto ao apertar a tecla confirma,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/eleitor-nao-perde-voto-ao-apertar-confirma-durante-aviso-para-conferir-escolha-na-urna-eletronica/,Falso: O aviso de “Confira seu voto” foi implementado nas últimas eleições gerais para permitir que o eleitor revise o voto antes da confirmação.,2024-09-09 07:00:00,,"['Eleitor', 'Votação']"
Vídeo mostra homens de Maduro roubando urnas,Estadão,https://www.estadao.com.br/estadao-verifica/homens-encapuzados-roubam-urnas-enganoso/,Falso,2024-07-31 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTpJj0bCkbwlFBxmQrBDnVYYtMmyTxLGKyelNS0bFgNZy2GKaHL,"['Urna eleitoral', 'Nicolás Maduro', 'Vídeo', 'Homem']"
"A IMAGEM mostra o código fonte quebrado. Ela contém todas as informações, eleitor por eleitor. Quando votou, onde votou e, na última coluna (que não aparece), em quem votou. Todas essas informações estão, repito, contidas no CF, ora rompido. A se confirma: 17,5 na escala richter.",UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2024/08/22/codigo-urna-nao-revela-voto.htm,Falso,2024-08-22 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcT2xKXN5Jh340MaIEad6w4DUaw3q2OJXTBWSYY58pLtYBHascuN,"['Eleitor', 'Código-fonte', 'Escala de Richter', 'Informação', 'Imagem']"
"Países que fizeram a eleição com cédula de papel ou urnas com voto impresso, como Paraguai, Uruguai, Equador e Argentina, tiveram derrota da esquerda",Estadão,https://www.estadao.com.br/estadao-verifica/voto-impresso-direita-esquerda-falso/,Falso,2024-06-21 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRxLQo3SVz8isn-NkR8FYANGo53aMOT3HbyfD-GypjFyqOa8f0r,"['Comprovante de votação verificado pelo eleitor', 'Votação', 'Eleição', 'Esquerda', 'Urna eleitoral', 'País', 'Argentina', 'Uruguai']"
Globo disse que convenção de hackers em Las Vegas comprovou que as urnas eletrônicas brasileiras são hackeáveis,Estadão,https://www.estadao.com.br/estadao-verifica/influenciador-portugues-globo-urnas-eletronicas-hackeadas-eua/,Enganoso,2024-04-25 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQi3Ro_c6fW0jdxiL7UKuAE8ph69upkdzsHeU_U3Y4KACoGFuo7,"['Urna eletrônica', 'Brasil', 'Hacker', 'Las Vegas', 'O Globo']"
"Não adiantou apagarem o vídeo. Foi resgatado e será repassado aos milhões, basta cada um de nós receber esse vídeo e repassar ao máximo. Vamos dar a nossa contribuição",UOL Notícias,https://noticias.uol.com.br/comprova/ultimas-noticias/2024/03/11/post-usa-video-antigo-de-urnas-dos-eua-para-questionar-eleicoes-no-brasil.htm,Enganoso,2024-03-11 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTBEUPbCnp584pXhOmR0nbZnUmGQWNb6AwNU-VCmLREiRPGTmZG,['Vídeo']
Código-fonte das urnas será aberto por conta de eleição do Conselho Tutelar,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/abertura-do-codigo-fonte-das-urnas-e-padrao-e-nao-tem-relacao-com-escolha-de-conselhos-tutelares/,Enganoso: Não é verdade que o TSE tenha mandado abrir o código-fonte das urnas eletrônicas por causa das eleições do Conselho Tutelar.,2023-10-06 07:00:00,,"['Eleição', 'Urna eleitoral', 'Conselho Tutelar', 'Código-fonte']"
Nunes Marques disse que urnas eletrônicas foram fraudadas,Aos Fatos,https://www.aosfatos.org/noticias/video-nunes-marques-urnas-fraudadas-voto-fora-de-contexto/,falso,2023-07-12 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSlbYMjJxhK9iZt2CXxq1haC4jZPM628p8JmXN0RJ-YTKjR2Ohk,"['Nunes Marques', 'Urna eleitoral', 'Urna eletrônica']"
Eleitores de Lula não precisarão voltar às urnas no 2º turno,Aos Fatos,https://www.aosfatos.org/noticias/falso-eleitor-lula-nao-precisa-votar-2-turno/,falso,2022-10-11 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRdaeEnkLn4U9wQqLOXpEzWNql1CU-a071bHzX0R-h_kWaG99yw,"['Luiz Inácio Lula da Silva', 'Eleição', 'Urna eleitoral']"
"Tem que esperar esse negócio do ‘confira seu voto’ acabar, demora lá alguns segundos, e aí aparece o aviso ‘aperte a tecla confirma para confirmar seu voto’ (...) Dá impressão que isso é feito pra confundir, pra pessoa perder voto.""",BOL - UOL,https://www.bol.uol.com.br/noticias/2022/09/28/e-falso-que-mensagem-nas-urnas-para-conferir-voto-tenta-confundir-eleitores.htm,Falso,2022-09-28 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRB6IpBZsZEYGjMVErJqrAY_KPHvrKyfBZ1jEfWf5J1oTid9ead,"['Votação', 'Segundo', 'Negócios', 'Impressão', 'Inteligência artificial']"
urnas eletrônicas não são auditáveis,O GLOBO,https://oglobo.globo.com/fato-ou-fake/e-fake-que-urnas-eletronicas-brasileiras-nao-sao-auditaveis-24746362,Fake,2020-11-14 08:00:00,,"['Urna eletrônica', 'Urna eleitoral']"
As urnas eletrônicas não tem o certificado de qualidade do INMETRO,AFP Checamos,https://checamos.afp.com/doc.afp.com.9ZG44W,Enganoso,2022-02-10 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSR78tuTjFQHYCUdGjzy25GuX6-fVkWgkGcQWHPS-9eHcbZyK5s,"['Urna eletrônica', 'Urna eleitoral', 'Instituto Nacional de Metrologia, Qualidade e Tecnologia', 'Inmetro', 'Certificação', 'Eletrônica', 'Qualidade']"
Comandante do Exército cobra contraprovas do TSE sobre fraude nas urnas,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2022/11/04/e-falso-oficio-com-nome-do-comandante-do-exercito-ao-tse-sobre-fraude.htm,Falso,2022-11-04 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTMrBvmCf0tc-ai5uLc3yE9p6VficT4kgCjF1UKDvSj9ttZAj7s,"['Tribunal Superior Eleitoral', 'Fraude', 'Exército', 'Comandante', 'Fraude nas urnas eletrônicas', 'Urna eleitoral']"
Voto será anulado quando só se escolhe presidente na urna,Folha - UOL,https://www1.folha.uol.com.br/poder/2022/09/e-falso-que-voto-e-anulado-quando-so-se-escolhe-presidente-na-urna.shtml,Falso,2022-09-29 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTLJJ0jGHkqt33hofAHO95h6bjOVovLInOglHaD-p5c05vfILbW,"['Votação', 'Presidente', 'Urna eleitoral']"
Globo admitiu chance de fraude nas urnas em reportagem sobre quadrilha de golpistas,Aos Fatos,https://www.aosfatos.org/noticias/e-falso-que-globo-admitiu-em-reportagem-que-urnas-eletronicas-podem-ser-fraudadas/,falso,2021-08-31 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQ4Qnao0QVionf0nAp5AZOrBZhUHOgttV_lQEq4ka6I7c3kSdxj,"['Fraude nas urnas eletrônicas', 'Urna eleitoral', 'Reportagem', 'TV Globo', 'Fraude', 'Quadrilha']"
Um mesmo mesário ativou 5 mil urnas em 4 dias em Campinas e no Guarujá,Aos Fatos,https://www.aosfatos.org/noticias/falso-mesario-ativou-5000-urnas/,falso,2022-12-12 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9LifySovyKD_VF6mSiFRsEECvSgSwCJF1s1eiKV2hx14hh0uM,"['Mesário', 'Urna eleitoral', 'Dia', 'Campinas', 'Guarujá']"
Vídeo mostra cabos eleitorais do candidato à Prefeitura de Fortaleza Sarto Nogueira flagrados transportando urnas adulteradas no segundo turno,AFP Checamos,https://checamos.afp.com/urna-em-picape-era-equipamento-de-reposicao-nao-maquina-adulterada-com-partidarios-de-sarto,Falso,2020-11-30 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTVgS0AoqdGAd25Wm31eDmF1m-II45AJIUxrjQAidhGOY4x2nbQ,"['Urna eleitoral', 'José Sarto', 'Eleição', 'Candidato', 'Transporte', 'Fortaleza', 'Vídeo']"
Urnas foram apreendidas no Amazonas com maioria de votos para Haddad,UOL Notícias,https://noticias.uol.com.br/comprova/ultimas-noticias/2018/10/24/e-boato-que-urnas-foram-apreendidas-no-am-com-maioria-de-votos-para-haddad.htm,Falso,2018-10-24 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRagp9QVf1jegZE-PL5921SZWxBh-xNqazwUlFQ5R3o9mTDy-AE,"['Urna eleitoral', 'Fernando Haddad', 'Votação', 'Maioria', 'Amazonas']"
