Claim,Source Name,Source URL,Verdict,Review Publication Date,Image URL,Tags
"Por falta de público, ‘Posse simbólica de Lula’ é cancelada em Curitiba",Aos Fatos,https://www.aosfatos.org/noticias/pt-nao-convocou-posse-simbolica-de-lula-nem-cancelou-evento-por-falta-de-publico/,falso,2019-01-01 08:00:00,,"['Luiz Inácio Lula da Silva', 'Curitiba']"
Empresa contratada pelo TSE tem ligação com o PT,UOL Notícias,https://noticias.uol.com.br/comprova/ultimas-noticias/2018/10/26/empresa-contratada-pelo-tse-nao-tem-ligacao-com-o-pt.htm,Falso,2018-10-26 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRzJm_cwNavvDGjjQGYNCF6Zbp5BL2ZR78rK0k0ZM-dfyqRmi5q,"['Partido dos Trabalhadores', 'Tribunal Superior Eleitoral', 'Partido dos Trabalhadores']"
Lula diz que PT defende fascismo e nazismo em vídeo entregue por Palocci,Aos Fatos,https://www.aosfatos.org/noticias/lula-nao-defendeu-fascismo-nem-nazismo-em-evento-do-pt-video-foi-editado/,falso,2020-08-31 07:00:00,,"['Luiz Inácio Lula da Silva', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Nazismo', 'Antonio Palocci', 'Fascismo', 'Vídeo']"
"Diferente de outros políticos, Lula não enriqueceu.",Aos Fatos,https://www.aosfatos.org/noticias/pt-e-psdb-travam-batalha-de-dados-errados-na-tv/,verdadeiro,2017-10-16 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQSWUjO7Q7ybQfZfTnLZXFOzHPVNvT-w4agMks-hAhhYkArn8lg,"['Política', 'Luiz Inácio Lula da Silva']"
Capa da Veja mostra Joaquim Barbosa pedindo para que a população não vote no PT.,Aos Fatos,https://www.aosfatos.org/noticias/e-falsa-capa-da-veja-em-que-joaquim-barbosa-pede-para-nao-votarem-no-pt/,falso,2018-10-28 07:00:00,,"['Joaquim Barbosa', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Veja', 'Votação']"
"O Haddad já disse isso (...) no mesmo minuto da posse, ele assina o indulto de Lula e no momento seguinte o nomeia Chefe da Casa Civil.",Aos Fatos,https://www.aosfatos.org/noticias/em-video-gravado-no-hospital-bolsonaro-ataca-pt-com-informacoes-erradas/,falso,2018-09-18 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRDB-CbuZ-Be-1y5uvz3oxi1hsUac6SomGDoIybZEsczRSkf8JZ,"['Fernando Haddad', 'Luiz Inácio Lula da Silva', 'Casa Civil', 'Indulto']"
No ESTATUTO DO PT tem rachadinha como OBRIGAÇÃO PARA O FILIADO AO PARTIDO,AFP Checamos,https://checamos.afp.com/doc.afp.com.9E88ZH,Falso,2021-07-07 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRc27S9TtcED8OqoTg7egHkPzkzJ_v-Tn9cjtOPEhKpMa8Nq5gM,"['Desvio de salário de assessor', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Partido político', 'Filiação', 'Estatuto']"
Polícia Civil identificou que drone usado em ataque em MG é de empresa contratada pelo PT,Aos Fatos,https://www.aosfatos.org/noticias/policia-civil-nao-disse-que-pt-contratou-drone/,falso,2022-06-23 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcT79Tx3nrAdZwRZY6VWKVsrVlopvqSK3WIzZRb-txn8t0kIVDeD,"['Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Polícias civis do Brasil', 'Polícia', 'Drone', 'Civil', 'Minas Gerais']"
"O PT entrou com uma liminar, pedindo a anulação do Projeto do Bolsonaro com Israel para acabar com a seca do Nordeste, “a seca no Nordeste é cultural, quase um patrimônio, e não deve ser destruída”, disse Gleisi Hoffmann.",Aos Fatos,https://www.aosfatos.org/noticias/e-falso-que-pt-pediu-liminar-para-barrar-projeto-de-dessalinizacao-de-bolsonaro/,falso,2018-12-31 08:00:00,,"['Jair Bolsonaro', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Gleisi Hoffmann', 'Israel', 'Região Nordeste do Brasil', 'Liminar']"
"Multidão que os petistas estão dizendo ser do PT é, na verdade, o desfile do bloco Galo da Madrugada.",Aos Fatos,https://www.aosfatos.org/noticias/pt-nao-publicou-foto-do-galo-da-madrugada-como-se-fosse-de-ato-pro-haddad/,falso,2018-09-25 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTj3QH8fe_2RtvLWbtcd8fvr-Mqwm9Q5KtGorWKNwTKPFLXUezX,"['Galo da Madrugada', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Desfile', 'Verdade']"
Alexandre de Moraes foi indicado ao STF pelo PT,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2022/11/09/moraes-indicado-stf-pt-falso.htm,Falso,2022-11-09 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTXTYhU7HU8YoyonmF77smHnqr8rBHvoTvbFQBHG2ddbqXX6DoZ,"['Alexandre de Moraes', 'Partido dos Trabalhadores', 'Supremo Tribunal Federal', 'Partido dos Trabalhadores']"
Qual teria sido o acordo selado entre OEA e PT que não foi selado com a campanha de Jair Bolsonaro?,Aos Fatos,https://www.aosfatos.org/noticias/oea-nao-realizou-reuniao-secreta-com-pt-nao-e-comandada-por-venezuelanos-e-nem-fiscalizara-eleicoes/,distorcido,2018-10-27 07:00:00,,"['Partido dos Trabalhadores', 'Organização dos Estados Americanos', 'Partido dos Trabalhadores', 'Jair Bolsonaro', 'Campanha presidencial de Jair Bolsonaro em 2018']"
"Durante os 13 anos de PT, dobrou-se os gastos com a educação e a qualidade de ensino diminuiu",Aos Fatos,https://www.aosfatos.org/noticias/bolsonaro-erra-ao-citar-gastos-do-pt-na-educacao-e-exagera-juros-e-divida-sob-fhc/,falso,2018-11-07 08:00:00,,"['Partido dos Trabalhadores', 'Gasto', 'Educação', 'Partido dos Trabalhadores', 'Ensino', 'Ano']"
Adélio Bispo de Oliveira é o nome do petista que tentou matar Jair Bolsonaro hoje em Juiz de Fora. Ele é filiado ao Partido dos Trabalhadores.,Aos Fatos,https://www.aosfatos.org/noticias/autor-de-ataque-jair-bolsonaro-nao-e-filiado-ao-pt/,falso,2018-09-06 07:00:00,,"['Adélio Bispo', 'Jair Bolsonaro', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Partido político', 'Filiação', 'Juiz de Fora']"
"PT contrata ""manifestantes"" por R$ 20,00 para protestar contra BOLSONARO na inauguração do aeroporto na Bahia, mas não paga, veja a revolta dos militantes. Kkkkkkk",Aos Fatos,https://www.aosfatos.org/noticias/mulher-em-video-nao-foi-contratada-pelo-pt-para-protestar-contra-bolsonaro-na-bahia/,falso,2019-07-29 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSL5Fqq_hhaXNu_71iwfGgRVdsqBZBbJhgKLDBBT65Y_lJjVwf3,"['Jair Bolsonaro', 'Bahia', 'Protesto', 'Manifestação', 'Veja', 'Aeroporto', 'Rebelião']"
Vídeo exibido pelo Cidade Alerta Sergipe mostra áudio de petista incitando ataques a igrejas,Aos Fatos,https://www.aosfatos.org/noticias/audio-ataques-igrejas-deputado-pt/,falso,2022-02-23 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTucC9KIVOfqt3qkungEiCcRhKjs_YRmHpd0HzvAcRyFk2AQhLS,"['Igreja', 'Cidade Alerta', 'Sergipe', 'Vídeo']"
Abuso! Deputado do PT do Rio de Janeiro visita escolas e oferece dinheiro para que as professoras façam um vídeo falso. Veja o que aconteceu,Aos Fatos,https://www.aosfatos.org/noticias/deputado-que-discute-com-mulher-em-video-nao-e-do-pt-e-nem-ofereceu-dinheiro-por-gravacao/,falso,2018-10-17 07:00:00,,"['Deputado', 'Vídeo', 'Partido dos Trabalhadores', 'Dinheiro', 'Partido dos Trabalhadores', 'Rio de Janeiro', 'Escola', 'Veja', 'Professor']"
"Em entrevista recente, advogado diz que PT mandou matar Bolsonaro",Aos Fatos,https://www.aosfatos.org/noticias/falso-wassef-provou-pt-ordenou-atentado-bolsonaro/,falso,2023-09-25 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTHrV09GLasD5M8uMmbxC4h_NESsDo8du4G4WJQA2O8S-BF1Co7,"['Jair Bolsonaro', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Advogado', 'Entrevista']"
PT entra com uma ação para derrubar o decreto de Bolsonaro que permite que o pobre tenha acesso a um décimo terceiro salário no programa Bolsa Família.,Aos Fatos,https://www.aosfatos.org/noticias/pt-nao-entrou-com-acao-judicial-para-barrar-13-do-bolsa-familia/,falso,2019-04-12 07:00:00,,"['Bolsa Família', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Jair Bolsonaro', 'Ação', 'Décimo terceiro salário', 'Salário', 'Decreto', 'Pobreza']"
Vaza áudio em que Aldo Rebelo critica PT e Temer por causa dos combustíveis,Aos Fatos,https://www.aosfatos.org/noticias/nao-e-de-aldo-rebelo-audio-que-responsabiliza-governos-do-pt-por-alta-nos-combustiveis/,falso,2022-06-06 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTEMepiU5ETXKJuubj1NuY_I552luMcglH2VDVP3Mq-fmbsd4du,"['Aldo Rebelo', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Michel Temer', 'Combustível']"
"O nosso programa [Dívida Zero], antes do registro do TSE, vazou para a Folha de S. Paulo (...), antes do Ciro sequer mencionar esse programa [Nome Limpo].",Aos Fatos,https://www.aosfatos.org/noticias/no-jornal-da-globo-haddad-erra-ao-dizer-que-PT-propos-limpar-nome-de-endividados-primeiro/,falso,2018-09-20 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSHpazfUh-GSVu2HXGz7vmTuD2VVZJWEt-EvXWqvSuu7yqO5gNw,"['Ciro Gomes', 'Tribunal Superior Eleitoral', 'Débito', 'Folha de S.Paulo', 'Nome']"
"João de Deus tem 20 anos de filiação ao PT, por isso as feministas estão caladas, santa hipocrisia…

O charlatão estuprador João de Deus gastou 10 milhões na campanha de seu amigo Bolsonaro. Em troca de que?",Aos Fatos,https://www.aosfatos.org/noticias/joao-de-deus-nao-era-filiado-ao-pt-nem-doou-para-campanha-de-bolsonaro/,falso,2018-12-28 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTyp9uMB_3YCTnvwBvQ39vF_mMGk6WmsOPaN55ooc5V6aajGdzh,"['João de Deus', 'Jair Bolsonaro', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Feminismo', 'Filiação', 'Estupro']"
Diretoria da Anvisa é a mesma desde os governos petistas,Aos Fatos,https://www.aosfatos.org/noticias/diretores-da-anvisa-hoje-nao-sao-os-mesmos-dos-governos-do-pt/,falso,2020-10-29 07:00:00,,"['Agência Nacional de Vigilância Sanitária', 'Anvisa', 'Governo']"
O PT apareceu em segundo lugar na lista de 10 maiores organizações criminosas no mundo pelo desvio de dinheiro público na ordem de R$ 42 bilhões,Aos Fatos,https://www.aosfatos.org/noticias/e-falsa-a-lista-que-poe-o-PT-como-2-maior-organizacao-criminosa-do-mundo/,falso,2018-11-23 08:00:00,,"['Crime organizado', 'Criminoso', 'Organização', 'Mundo', 'Público']"
O primeiro partido a fazer uma nota contra a suspensão do mandato do Aécio foi o PT.,Aos Fatos,https://www.aosfatos.org/noticias/marina-diz-que-pt-defendeu-aecio-primeiro-mas-pc-do-b-foi-mais-rapido/,exagerado,2018-02-23 08:00:00,,"['Partido dos Trabalhadores', 'Aécio Neves', 'Partido político', 'Partido dos Trabalhadores', 'Nota musical', 'Mandato']"
Roger Waters envolvido em esquema de corrupção do PT,Aos Fatos,https://www.aosfatos.org/noticias/roger-waters-nao-esta-envolvido-em-esquema-de-corrupcao-do-pt/,falso,2018-10-22 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTSrtjbxk39Jp1_VykTmFNxkGOmnKblzXNaXnvMOWR1qtpbst1S,"['Roger Waters', 'Corrupção']"
PT enviou integrantes do MST para protestar contra Bolsonaro na Itália,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/protesto-anti-bolsonaro-na-italia-nao-teve-manifestantes-enviados-pelo-pt-ao-contrario-do-que-diz-post/,"ENGANOSO: Manifestação aconteceu, mas com organização local, sem envolvimento do PT e do MST.",2022-06-30 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQpH729sKby0gapfKXxiA7xNcC9wg7uOGKcxVk7GBAmG-oqThiN,"['Jair Bolsonaro', 'Protesto', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Movimento dos Trabalhadores Rurais sem Terra', 'Itália']"
OLHA O QUE O PT ESTÁ COLOCANDO NAS CRECHES MEU DEUS DO CÉU,Aos Fatos,https://www.aosfatos.org/noticias/mamadeiras-eroticas-nao-foram-distribuidas-em-creches-pelo-pt/,falso,2018-09-28 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRr2tJs_YNwzR8rSVG1MSVUUAM9u4iFJg72JfS3WFTINF9qKIrT,"['Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Creche', 'Deus']"
