Claim,Source Name,Source URL,Verdict,Review Publication Date,Image URL,Tags
"PF descobriu que Lula só teve 36,32% dos votos em 2022",Aos Fatos,https://www.aosfatos.org/noticias/pf-policia-federal-lula-votos-2022-urna/,falso,2026-06-03 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9CMvGLYSMYCH3aBl8oCLGtzCBFeH9NDeQkCqoLBgxwTwIZdKm,"['Luiz Inácio Lula da Silva', 'Departamento de Polícia Federal', 'Polícia Federal', 'Votação', '2022']"
"Lula diz que as três melhores coisas do Maranhão são ar-condicionado, mulher de fora e a passagem para ir embora do estado",UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2026/06/01/lula-nao-fez-piada-sobre-mulheres-e-passagem-para-ir-embora-do-maranhao.ghtm,Falso,2026-06-01 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSzAH06jfrztZCGp1obOEk8s6rZWutHSNc5ZdZpZEruSTF-XePj,"['Luiz Inácio Lula da Silva', 'Maranhão', 'Mulher', 'Ar-condicionado', 'Ar']"
"""EU NÃO GOSTO DE AMANTE DE DITADOR!"" — O clima pesou na Casa Branca e o vexame foi histórico! Donald Trump não apenas excluiu Lula da foto oficial, como expulsou o delegado da PF da reunião e mandou o petista ""se colocar no lugar"".",Observador,https://observador.pt/factchecks/fact-check-donald-trump-expulsa-lula-da-silva-de-fotografia-oficial-na-casa-branca/,Errado,,,"['Luiz Inácio Lula da Silva', 'Donald Trump', 'Casa Branca', 'Fotografia', 'Clima', 'Ditador', 'Amante', 'Departamento de Polícia Federal', 'Polícia Federal']"
Até a Shakira apoia o Lula.,Observador,https://observador.pt/factchecks/fact-check-shakira-declara-apoio-a-lula-num-concerto-em-copacabana/,Errado,,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSPoSTekUtgc_77fQoKLZVgRXrfRC2VlIfGvKU-4cRTmZlv5x96,"['Shakira', 'Luiz Inácio Lula da Silva']"
Lula é preso após ser fotografado destruindo provas de crimes em uma lareira,Estadão,https://www.estadao.com.br/estadao-verifica/video-ia-lula-destruindo-provas-fotografia-preso-falso/,Falso,2026-05-29 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQ1ghjEJ03svSyaRwX-OIVyjiko10xTuh5CmKd80S-HUPP290Hc,"['Luiz Inácio Lula da Silva', 'Prisão', 'Crime', 'Lareira']"
Lula é capa desta semana de uma das revistas mais conhecidas em todo mundo.,Observador,https://observador.pt/factchecks/fact-check-lula-da-silva-foi-capa-da-time-em-maio-de-2026/,Errado,,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSPoSTekUtgc_77fQoKLZVgRXrfRC2VlIfGvKU-4cRTmZlv5x96,"['Luiz Inácio Lula da Silva', 'Revista', 'Mundo']"
"""BOMBA AGORA! Lula FLAGRADO com mala com MILHÕES do Vorcaro dentro da sede do PT? REVIRAVOLTA""",UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2026/05/27/falso-pf-flagra-lula-mala-dinheiro-vorcaro.ghtm,Falso,2026-05-27 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTE2Kx39tt7tm98EicXxrjLCvND_6hbo-CICAU6b1EWQN9BYeQs,"['Daniel Vorcaro', 'Luiz Inácio Lula da Silva', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores']"
Lula foi o que mais gastou em viagens na história do mundo,Estadão,https://www.estadao.com.br/estadao-verifica/lula-nao-gastou-sozinho-7-bilhoes-viagens/,Enganoso,2026-05-25 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSmSYC1QucLvrKLAyJHpv7Sm7eVepblGkbokj1b6FTd8rNYAMDr,"['Luiz Inácio Lula da Silva', 'Viagem', 'Mundo']"
Presidente Lula foi flagrado com mala de dinheiro de Daniel Vorcaro,AFP Checamos,https://checamos.afp.com/doc.afp.com.B3RX8ZQ,Falso,2026-05-22 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSRTJwqDtADN7_hmCSiqXHucp0zcCdE04fFn9y5s-b2vfohcA0l,"['Daniel Vorcaro', 'Luiz Inácio Lula da Silva', 'Presidente', 'Dinheiro', 'Mala']"
Lula recebeu mala com dinheiro de Daniel Vorcaro,Estadão,https://www.estadao.com.br/estadao-verifica/lula-mala-dinheiro-master-pf-falso/,Falso,2026-05-22 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSrk8ERNk93TKCuDIkrBrmMnQszrY_R86NW1Lz3pq7QO_hjpAXo,"['Luiz Inácio Lula da Silva', 'Daniel Vorcaro', 'Dinheiro']"
Deputado do RN ameaça Lula com arma,Estadão,https://www.estadao.com.br/estadao-verifica/deputano-rn-ameaca-lula-em-evento-natal-fora-contexto/,Enganoso,2026-05-22 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTmjCby4Ew4hW6x5gBzzz8GTA0-ohF2TbcvPSKW0gQcdfOjuMEj,"['Luiz Inácio Lula da Silva', 'Deputado', 'Rio Grande do Norte', 'Deputado Estadual do Rio Grande do Norte', 'Arma']"
"Pesquisas apontam que Lula deve vencer ainda no primeiro turno com 72,9%",AFP Checamos,https://checamos.afp.com/doc.afp.com.B39V367,Falso,2026-05-19 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSkpXMX0zGmaSL7grLveghOz-T4W_lCaTahknDbFcjSfSGkzlNm,['Luiz Inácio Lula da Silva']
Lula cria 5 mil empregos para chineses na Bahia enquanto o estado sofre com desemprego,Aos Fatos,https://www.aosfatos.org/noticias/militares-chineses-farda-pm-baiana/,falso,2026-05-19 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcT92JlZ2bcYwEZUR8U-pjIrarItZOyJPmpUcEfEZ2dbOtxP9vha,"['Bahia', 'Luiz Inácio Lula da Silva', 'Desemprego']"
“LULA ACABA DE SER EXPULSO DA CASA BRANCA POR TRUMP! JANJA CHORA!,Observador,https://observador.pt/factchecks/fact-check-donald-trump-expulsou-lula-da-silva-da-casa-branca/,Errado,,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSPoSTekUtgc_77fQoKLZVgRXrfRC2VlIfGvKU-4cRTmZlv5x96,"['Donald Trump', 'Luiz Inácio Lula da Silva', 'Casa Branca', 'Janja Lula da Silva']"
Lula é capa da revista Time em maio de 2026,Estadão,https://www.estadao.com.br/estadao-verifica/capa-time-lula-2022-antiga/,Fora de contexto,2026-05-15 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTIXePaGkdIols0xIzKv9HEkfjQ2OUwmTtdbI4lAkt2kXty346Q,"['Luiz Inácio Lula da Silva', 'Time', 'Revista', '2026', 'Maio']"
Lula é capa da revista Time nesta semana,AFP Checamos,https://checamos.afp.com/doc.afp.com.B2VP2T3,Enganoso,2026-05-14 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTXSnpLk_5hZHqAZz1ABS6aFmmeyDZ7ojYRYhC94oQ8lsVm7O6y,"['Luiz Inácio Lula da Silva', 'Time', 'Revista']"
"O presidente LULA acaba de virar capa da TIME, uma das maiores revistas do mundo!",UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2026/05/14/enganoso-lula-capa-revista-time.ghtm,Distorcido,2026-05-14 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSPN9B1klxXAwlwXZWpSDDYeWZxlZSLX3IOmO9unc94bKZj5kxz,"['Luiz Inácio Lula da Silva', 'Revista', 'Presidente', 'Mundo']"
Lula foi capa da revista Time de maio de 2026,Aos Fatos,https://www.aosfatos.org/noticias/lula-capa-time/,falso,2026-05-12 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSP-JHEbkcP4dwOH5nqG8Np9NDi4Uj9PRv0R1ZMygcO4gHCUgAp,"['Luiz Inácio Lula da Silva', 'Time', 'Revista', 'Maio', '2026']"
Imagem mostra Trump esmagando Lula na reunião de hoje,AFP Checamos,https://checamos.afp.com/doc.afp.com.B2ND763,Falso,2026-05-12 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTrB3KPVLD9a06nSYr55K1xpOK5bP6H_0eCk19yvPGI0P_kpjUZ,"['Donald Trump', 'Luiz Inácio Lula da Silva', 'Imagem']"
Trump esmagou Lula na Casa Branca,Estadão,https://www.estadao.com.br/estadao-verifica/imprensa-americana-trump-esmagou-lula/,Falso,2026-05-11 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQ8znQYMj1Wr-8OgqAicvIyXxTEmFutt1-Som0_d8co0H3P36HF,"['Luiz Inácio Lula da Silva', 'Donald Trump', 'Casa Branca']"
Flávio Bolsonaro agradece a Trump por taxar o Brasil.,Estadão,https://www.estadao.com.br/estadao-verifica/pt-enganoso-flavio-agradece-trump-taxas-brasil/,Enganoso,2026-06-03 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSyNQnZYJTMVbVxya2_YCwI61lIjBCVJEYXe3D0VxMt-E7HfEnP,"['Flávio Bolsonaro', 'Donald Trump', 'Brasil', 'Taxa']"
Foto mostra Trump gritando com Lula durante reunião na Casa Branca,Aos Fatos,https://www.aosfatos.org/noticias/trump-grita-lula/,falso,2026-05-08 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQGXqLyci8syf1YLtZfMH0dCNnUyiwQDuygKahu2cdg2Arlii8u,"['Luiz Inácio Lula da Silva', 'Donald Trump', 'Casa Branca', 'Fotografia']"
Shakira fez o L de Lula em show no Rio,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2026/05/08/falso-shakira-fez-o-l-show-copacabana.ghtm,Falso,2026-05-08 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOHWfHHum7jv5xsfJRvDW7p_USHtvfyj81Xn0cT5KPYzBhlrVa,"['Shakira', 'Luiz Inácio Lula da Silva', 'Espetáculo', 'Rio de Janeiro']"
Eduardo Bolsonaro divulga nota de pesar após Trump receber Lula na Casa Branca,Estadão,https://www.estadao.com.br/estadao-verifica/eduardo-bolsonaro-encontro-donald-trump-lula-casa-branca/,Fora de contexto,2026-05-08 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQQ-XLJu2rNQC_dod4glcp9SythJ5q8BDFIVnZ87lqLTXm9FhUI,"['Eduardo Bolsonaro', 'Luiz Inácio Lula da Silva', 'Donald Trump', 'Casa Branca']"
"Pilili, mascote da urna eletrônica, faz o L de Lula",BOL - UOL,https://www.bol.uol.com.br/noticias/2026/05/08/falso-mascote-tse-fez-o-l.ghtm,Falso,2026-05-08 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTly0XfN1Gcr7UahWG_vKNdWCDAbExR8d7WAUyOptt2q3heww8P,"['Luiz Inácio Lula da Silva', 'Urna eleitoral', 'Mascote', 'Faz o L', 'Máquina de votação', 'Eletrônica']"
Governo Lula liberou as bets no Brasil,AFP Checamos,https://checamos.afp.com/doc.afp.com.B2876T6,Enganoso,2026-05-07 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTEg9f0bk14mtuxlHEcrs-4573jMYKIisMNvU78uf0nW_DjLVNK,"['Luiz Inácio Lula da Silva', 'Jogo de apostas', 'Brasil', 'Governo Lula']"
Lula foge do palácio aos gritos de volta Bolsonaro,BOL - UOL,https://www.bol.uol.com.br/noticias/2026/05/07/lula-nao-saiu-do-palco-apos-gritos-pro-bolsonaro-audio-e-manipulado.ghtm,Falso,2026-05-07 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRZ6abGEWUU4Cgqwoa6JezPMJHI8r7f2jet680s5S2ivqVkFOT8,"['Luiz Inácio Lula da Silva', 'Jair Bolsonaro', 'Grito']"
Coca-Cola vai passar a vender produtos menores no Brasil pelo mesmo preço por conta do governo Lula,Aos Fatos,https://www.aosfatos.org/noticias/coca-cola-embalagens-menores-lula/,falso,2026-05-06 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSMnoHJojAPgxQv6_jGGvBaho2Fxxpscxd9NPX4vPU7MuIZGmcX,"['The Coca-Cola Company', 'Luiz Inácio Lula da Silva', 'Brasil', 'Governo', 'Produto', 'Preço']"
Lula debocha de endividados e diz que é bom que o povo possa se endividar,AFP Checamos,https://checamos.afp.com/doc.afp.com.B2339G3,Enganoso,2026-05-06 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQnU-ZK6nMoXVEHi2Z2aSzKplJneu0Yi4whDcrthKG9mtp01CG7,"['Luiz Inácio Lula da Silva', 'O Povo', 'e']"
Lula debochou de pessoas endividadas,Aos Fatos,https://www.aosfatos.org/noticias/discurso-lula-debochou-endividados/,não_é_bem_assim,2026-05-05 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQgMttdhLmZHRPAWmP_8FHVw_oY84lxFXY8ywL0OZjc9BFjR28p,['Luiz Inácio Lula da Silva']
Lula sancionou lei que permitiu bets no país,Aos Fatos,https://www.aosfatos.org/noticias/temer-lula-bets/,falso,2026-05-04 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTvAGlbdI3MNl9nACGaOUPhMvMzNpnr-fsXCbtEpmopM8k8csqp,"['Jogo de apostas', 'Luiz Inácio Lula da Silva', 'Lei']"
"Lula mais uma vez desafia Trump; ""Se ele invadir Cuba, o Brasil estará pronto para ajudar a proteger a soberania do país""",BOL - UOL,https://www.bol.uol.com.br/noticias/2026/05/03/falso-lula-brasil-protecao-cuba-invasao-eua.ghtm,Falso,2026-05-03 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcT67-Jr1xWu0ZKtFPAiKSleEOB1fWAfQbfAi0bBPc2zfWbLQd-0,"['Luiz Inácio Lula da Silva', 'Cuba', 'Brasil', 'Donald Trump', 'Soberania', 'País', 'Pará', 'Sergipe']"
"""PERNAMBUCO SURPREENDE O BRASIL. Nova pesquisa mostra um cenário que muita gente não esperava ver no Nordeste. Flávio Bolsonaro: 50,5% Lula: 38,1% Aldo Rebelo: 5,8%.Se esses números se confirmarem, não é apenas uma pesquisa. É uma mudança de vento político""",BOL - UOL,https://www.bol.uol.com.br/noticias/2026/04/30/enganoso-pesquisa-pernambuco-flavio-bolsonaro-lider-lula.amp.htm,Distorcido,2026-04-30 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSWG3Er4BAVR28Ml9xWuV1gBbhydKfNyuzxAT0KKHUXbG6zuQ5F,"['Flávio Bolsonaro', 'Luiz Inácio Lula da Silva', 'Político', 'Pesquisa', 'Aldo Rebelo', 'Pernambuco', 'Número', 'Brasil', 'Região Nordeste do Brasil']"
Vídeo mostra Lula fugindo do Palácio após ser vaiado,Estadão,https://www.estadao.com.br/estadao-verifica/video-mostra-lula-saindo-de-palco-apos-problemas-com-microfone-e-nao-fugindo-de-vaias/,Falso,2026-04-30 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSbtdpvPzMQC8i-UHfKP1G03DqrT1EH0z6HoVyR_93aQ2IWNngz,"['Luiz Inácio Lula da Silva', 'Vaia', 'Vídeo']"
Até quando vamos ser enganados? - imagem de Lula com 10 dedos,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2026/04/30/falso-imagem-lula-mala-dinheiro-ia.ghtm,Falso,2026-04-30 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQBCVeWShRlArs4xO4jRK-vWqy3MgBl318IL4d8zrzoVoECd8CS,"['Luiz Inácio Lula da Silva', 'Imagem', 'Dedo da mão']"
"Lula diz: ""Eu só ganhei as eleições porque o povo nordestino é analfabeto""",UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2026/04/29/lula-nao-disse-que-so-ganhou-eleicao-porque-nordestino-e-analfabeto.ghtm,Distorcido,2026-04-29 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ-fFc4H17EIThRENzw6iCWCytkVRqnUYN36IzxMW_o9z00qo1c,"['Luiz Inácio Lula da Silva', 'Eleição']"
Lula beija o dono da Choquei que foi preso pela PF,AFP Checamos,https://checamos.afp.com/doc.afp.com.A99R463,Enganoso,2026-04-28 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSHNWCL_zQgfnT1ILlttAMLHR1SjrcHTXJB7a-PtGX8j0xrWRxE,"['Luiz Inácio Lula da Silva', 'Choquei', 'Polícia Federal', 'Departamento de Polícia Federal', 'Prisão']"
Lula disse que Brasil vai defender Cuba em caso de invasão norte-americana,AFP Checamos,https://checamos.afp.com/doc.afp.com.A9A769E,Enganoso,2026-04-28 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQatb1PxHFQYVADpDZqqeigLfPNklXTFuWRYfeL7b6kAivIsLVx,"['Luiz Inácio Lula da Silva', 'Cuba', 'Brasil', 'Invasão']"
"""Lula endurece tom com Trump e diz que todo o brasileiro está disposto a defender a sua soberania e a de Cuba também.""",Observador,https://observador.pt/factchecks/fact-check-lula-da-silva-disse-que-brasil-esta-disposto-a-defender-soberania-de-cuba/,Errado,,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSPoSTekUtgc_77fQoKLZVgRXrfRC2VlIfGvKU-4cRTmZlv5x96,"['Cuba', 'Luiz Inácio Lula da Silva', 'Soberania', 'Brasil', 'Donald Trump']"
"Se Flávio Bolsonaro vencer, eu vou embora para Cuba, diz Lula",UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2026/04/27/falso-lula-mudanca-cuba-perder-eleicao-flavio-bolsonaro.ghtm,Falso,2026-04-27 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSfsMIvPSMXj6LukOorIFN9-t0GIuT-uB4jmjV4Kc_tpcsn5XCy,"['Luiz Inácio Lula da Silva', 'Flávio Bolsonaro', 'Cuba']"
Trump diz que Lula tem sangue de ‘lampião a álcool’,Aos Fatos,https://www.aosfatos.org/noticias/trump-lula-sangue-lampiao-alcool/,falso,2026-04-27 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRBkrN1sv00fM4mnR09Zc_zk_W1TAdZ8EXJ1vEbSZiiYJLVb-sk,"['Luiz Inácio Lula da Silva', 'Donald Trump', 'Sangue']"
FAB de Lula fez 111 voos com 1 passageiro,AFP Checamos,https://checamos.afp.com/doc.afp.com.A8W94T3,Enganoso,2026-04-24 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRoCVsfDrHUzrCtM8dtrmQoYfX8g4TWxZoDd5dp7yzT8VFPuUnC,"['Luiz Inácio Lula da Silva', 'Força Aérea Brasileira', 'Voo', 'Passageiro']"
"Durante Lula, o país saiu de superávit de R$ 54 bi para rombo de R$ 1 tri",AFP Checamos,https://checamos.afp.com/doc.afp.com.A8WW263,Enganoso,2026-04-24 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTvC-VLRWIy_XMaMLP8_kncZgd8KJUH-ftPkQ8YRC2XuJboCY8r,"['Luiz Inácio Lula da Silva', 'Superávite', 'País']"
Urgente acontecendo em Portugal! Lula é expulso e jogado pra fora com chuva de ovos!,BOL - UOL,https://www.bol.uol.com.br/noticias/2026/04/24/falso-video-lula-ovada-expulso-portugal.ghtm,Falso,2026-04-24 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSUKNGjCYySxuCf797f1AmytIXC_c4RK5P0FGmZHFUxx9KmkAZd,"['Luiz Inácio Lula da Silva', 'Portugal', 'Chuva']"
"‘Se Flávio Bolsonaro vencer, eu vou embora para Cuba’, diz Lula",Aos Fatos,https://www.aosfatos.org/noticias/lula-cuba-flavio-bolsonaro/,falso,2026-04-24 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcS5EQAgpvqXYNuzl2XtHbWYSSln-FR8_hjbP41AwyAltE5bLTj_,"['Flávio Bolsonaro', 'Luiz Inácio Lula da Silva', 'Cuba', 'Jair Bolsonaro']"
Lula foi recebido com chuva de ovos em Portugal,Estadão,https://www.estadao.com.br/estadao-verifica/lula-ovada-em-portugal-falso-inteligencia-artificial/,Falso,2026-04-24 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcS_DkrMipnxSE0YmARBZAZi6NX3Ndo9bF1F6V3roSNm6okoKRY0,"['Luiz Inácio Lula da Silva', 'Portugal', 'Chuva']"
Lula é expulso de igreja após aparecer bêbado!?,BOL - UOL,https://www.bol.uol.com.br/noticias/2026/04/23/falso-lula-expulso-igreja-espanha-bebado.ghtm,Falso,2026-04-23 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQh2RiYTz2c0HcwS99fQ8A9lXH2VyFewy22f4Re3xZyt0VryD6Y,"['Luiz Inácio Lula da Silva', 'Igreja']"
Lula rebate Trump e diz que o povo brasileiro está disposto a dar a vida por ele numa eventual guerra,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2026/04/23/falso-lula-brasileiros-dariam-vida-por-ele-guerra-eua.ghtm,Falso,2026-04-23 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcR7kde8pIs3X29KAjKjuJGUpclFBM3y2Y0vFwJVg36CWNkJin1C,"['Luiz Inácio Lula da Silva', 'Guerra', 'Brasileiros', 'Donald Trump', 'Vida']"
Lula diz que o povo brasileiro daria a vida por ele em caso de guerra com os EUA,Estadão,https://www.estadao.com.br/estadao-verifica/lula-povo-brasileiro-daria-a-vida-por-ele-trump-falso/,Falso,2026-04-22 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRqTf7W6Hp0gNzAU0Z-1hIfLVxS86QLXBQkkHQ-FZTY3wAHSHDo,"['Luiz Inácio Lula da Silva', 'Guerra', 'Estados Unidos', 'Brasileiros', 'Brasil', 'Vida']"
"Em evento na cidade de Porto Alegre (RS), o Senador Flávio Bolsonaro (PL-RJ) afirmou que pretende REVOGAR A ISENÇÃO DO IMPOSTO DE RENDA do Presidente Lula (PT-SP)",BOL - UOL,https://www.bol.uol.com.br/noticias/2026/04/22/falso-flavio-bolsonaro-revogar-isencao-ir.ghtm,Falso,2026-04-22 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTgZCbQEEl5pspt7Zs7QT7bUe2uDUNxK-saJuLXN7BWjBn_flan,"['Flávio Bolsonaro', 'Imposto de renda', 'Presidente', 'Partido Liberal', 'Partido dos Trabalhadores', 'Luiz Inácio Lula da Silva', 'Imposto', 'Renda', 'Rio Grande do Sul']"
